customer_id,primary_segment,customer_persona,retention_risk,cross_sell_opportunity,genai_targeting_priority,product_id,product_name,recommendation_score,recommendation_confidence,recommendation_reason,campaign_objective,marketing_angle,campaign_priority,recommendation_strength,campaign_context_ready
C000096,Core Active,Core High-Activity Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P004,Personal Loan,0.47780268457168,Low,financial capacity and transaction activity support borrowing needs; high transaction activity,Cross-Sell,Introduce a complementary product and highlight flexible financing and convenience,Priority 3,0.47780268457168,True
C000097,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.3881503653207515,Low,spending and transaction patterns support a rewards credit card,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 3,0.3881503653207515,True
C000098,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P007,Term Insurance,0.8236934658323463,High,customer profile indicates potential protection needs; strong income profile; high transaction activity,Cross-Sell,Introduce a complementary product and highlight financial protection and security,Priority 2,0.8236934658323463,True
C000099,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 4,P008,Premium Banking,0.171583329218826,Low,customer profile supports premium banking services,Retention,Strengthen the customer relationship while highlight premium services and exclusive benefits,Priority 4,0.171583329218826,True
C000100,Core Active,Core Digital Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P008,Premium Banking,0.4040754416133722,Low,customer profile supports premium banking services; strong digital affinity,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 3,0.4040754416133722,True
C000101,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.4268828879092712,Low,spending and transaction patterns support a rewards credit card,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 3,0.4268828879092712,True
C000102,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,P008,Premium Banking,0.4547723893421072,Low,customer profile supports premium banking services; positive response to previous recommendations,Retention,Strengthen the customer relationship while highlight premium services and exclusive benefits,Priority 3,0.4547723893421072,True
C000103,Core Active,Core Relationship Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,P004,Personal Loan,0.2813396199300277,Low,financial capacity and transaction activity support borrowing needs,Retention,Strengthen the customer relationship while highlight flexible financing and convenience,Priority 4,0.2813396199300277,True
C000104,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.4010720580463311,Low,spending and transaction patterns support a rewards credit card; positive response to previous recommendations,Retention,"Strengthen the customer relationship while highlight rewards, benefits and spending value",Priority 3,0.4010720580463311,True
C000105,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P008,Premium Banking,0.3451108568130403,Low,customer profile supports premium banking services,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 3,0.3451108568130403,True
C000106,Premium High-Value,Premium Relationship Customer,Critical Risk,Moderate Cross-Sell Opportunity,Priority 2,P007,Term Insurance,0.6099560560204972,Medium,customer profile indicates potential protection needs; strong segment fit; positive response to previous recommendations,Retention,Strengthen the customer relationship while highlight financial protection and security,Priority 2,0.6099560560204972,True
C000107,Dormant / Declining,Dormant Reactivation Target,Critical Risk,Low Cross-Sell Opportunity,Priority 4,P007,Term Insurance,0.2292337449957028,Low,customer profile indicates potential protection needs,Retention,Strengthen the customer relationship while highlight financial protection and security,Priority 4,0.2292337449957028,True
C000108,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P004,Personal Loan,0.6218813086319089,Medium,financial capacity and transaction activity support borrowing needs; high transaction activity; strong digital affinity,Cross-Sell,Introduce a complementary product and highlight flexible financing and convenience,Priority 2,0.6218813086319089,True
C000109,Core Active,Core Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P007,Term Insurance,0.4874519180743042,Low,customer profile indicates potential protection needs,Cross-Sell,Introduce a complementary product and highlight financial protection and security,Priority 2,0.4874519180743042,True
C000110,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,P007,Term Insurance,0.2469347935646179,Low,customer profile indicates potential protection needs,Retention,Strengthen the customer relationship while highlight financial protection and security,Priority 4,0.2469347935646179,True
C000111,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P004,Personal Loan,0.8173592114204327,High,financial capacity and transaction activity support borrowing needs; high transaction activity; strong digital affinity,Cross-Sell,Introduce a complementary product and highlight flexible financing and convenience,Priority 2,0.8173592114204327,True
C000112,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.4073435427421607,Low,spending and transaction patterns support a rewards credit card,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 3,0.4073435427421607,True
C000113,Core Active,Core Relationship Customer,High Risk,Moderate Cross-Sell Opportunity,Priority 3,P008,Premium Banking,0.3297939909864239,Low,customer profile supports premium banking services,Retention,Strengthen the customer relationship while highlight premium services and exclusive benefits,Priority 3,0.3297939909864239,True
C000114,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P007,Term Insurance,0.3561602094325181,Low,customer profile indicates potential protection needs,Cross-Sell,Introduce a complementary product and highlight financial protection and security,Priority 3,0.3561602094325181,True
C000115,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P007,Term Insurance,0.5934443506550969,Medium,customer profile indicates potential protection needs; strong digital affinity; strong segment fit,Cross-Sell,Introduce a complementary product and highlight financial protection and security,Priority 2,0.5934443506550969,True
C000116,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P005,Home Loan,0.6475720852793612,Medium,financial capacity supports a potential home financing need; strong segment fit,Cross-Sell,Introduce a complementary product and highlight long-term home financing value,Priority 3,0.6475720852793612,True
C000117,Core Active,Core Relationship Customer,High Risk,Low Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.3125316462772143,Low,spending and transaction patterns support a rewards credit card,Retention,"Strengthen the customer relationship while highlight rewards, benefits and spending value",Priority 3,0.3125316462772143,True
C000118,Core Active,Core Relationship Customer,Moderate Risk,Low Cross-Sell Opportunity,Priority 3,P008,Premium Banking,0.4246559747564773,Low,customer profile supports premium banking services,Engagement,Highlight premium services and exclusive benefits,Priority 3,0.4246559747564773,True
C000119,Premium High-Value,Premium Digital Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 3,P006,Mutual Fund Plan,0.6164598170192094,Medium,financial capacity indicates potential for investment products; strong digital affinity; strong segment fit,Cross-Sell,Introduce a complementary product and highlight wealth creation and investment potential,Priority 3,0.6164598170192094,True
C000120,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P005,Home Loan,0.657633459500146,Medium,financial capacity supports a potential home financing need; high transaction activity; strong digital affinity,Cross-Sell,Introduce a complementary product and highlight long-term home financing value,Priority 2,0.657633459500146,True
C000121,Premium High-Value,Premium Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P008,Premium Banking,0.6386832898946841,Medium,customer profile supports premium banking services; strong segment fit; positive response to previous recommendations,Cross-Sell,Introduce a complementary product and highlight premium services and exclusive benefits,Priority 3,0.6386832898946841,True
C000122,Core Active,Core Relationship Customer,Moderate Risk,Moderate Cross-Sell Opportunity,Priority 3,P003,Rewards Credit Card,0.4408219294879431,Low,spending and transaction patterns support a rewards credit card,Cross-Sell,"Introduce a complementary product and highlight rewards, benefits and spending value",Priority 3,0.4408219294879431,True
C000123,At Risk,At-Risk Declining Customer,Critical Risk,Low Cross-Sell Opportunity,Priority 4,P004,Personal Loan,0.2391334333543615,Low,financial capacity and transaction activity support borrowing needs,Retention,Strengthen the customer relationship while highlight flexible financing and convenience,Priority 4,0.2391334333543615,True
C000124,Premium High-Value,Premium Relationship Customer,Low Risk,Moderate Cross-Sell Opportunity,Priority 2,P006,Mutual Fund Plan,0.5767643374295742,Medium,financial capacity indicates potential for investment products; strong segment fit,Cross-Sell,Introduce a complementary product and highlight wealth creation and investment potential,Priority 2,0.5767643374295742,True
